benchmark,circuit,optimization,path_length,path_index,optimized_node,optimized_depth,optimized_level,mapped_original_node,mapping_category,confidence,distance,combined_score,support_overlap,simulation_similarity,rank,distance_mode,is_formal_distance,approx_threshold,explanation
external_iscas85_c2670,c2670,resyn2_like,17,1,new_n296,1,1,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,resyn2_like,17,2,new_n298,2,2,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,resyn2_like,17,3,new_n299,3,3,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,resyn2_like,17,4,new_n304,4,4,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,resyn2_like,17,5,new_n618,5,5,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,resyn2_like,17,6,new_n620,6,6,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,resyn2_like,17,7,new_n667,7,7,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,resyn2_like,17,8,new_n669,8,8,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,resyn2_like,17,9,new_n671,9,9,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,resyn2_like,17,10,new_n673,10,10,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,resyn2_like,17,11,new_n685,11,11,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,resyn2_like,17,12,new_n687,12,12,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,resyn2_like,17,13,new_n688,13,13,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,resyn2_like,17,14,new_n690,14,14,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,resyn2_like,17,15,G2590,15,15,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,resyn2_like,17,16,G2593,16,16,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,resyn2_like,17,17,G2594,17,17,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,rewrite,21,1,new_n261,1,1,new_n268,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite,21,2,new_n262,2,2,new_n269,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite,21,3,new_n264,3,3,new_n272,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite,21,4,new_n266,4,4,new_n273,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite,21,5,G2559,5,5,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,rewrite,21,6,new_n690,6,6,new_n792,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite,21,7,new_n725,7,7,new_n796,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite,21,8,new_n738,8,8,new_n853,exact_signature_match,1.0,,0.95,1.0,1.0,2.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite,21,9,new_n740,9,9,new_n855,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite,21,10,new_n741,10,10,new_n856,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite,21,11,new_n743,11,11,new_n861,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite,21,12,new_n745,12,12,new_n863,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite,21,13,new_n750,13,13,new_n880,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite,21,14,new_n751,14,14,new_n876,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite,21,15,new_n752,15,15,new_n877,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite,21,16,new_n757,16,16,new_n878,exact_signature_match,1.0,,0.95,1.0,1.0,2.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite,21,17,new_n769,17,17,new_n892,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite,21,18,new_n797,18,18,new_n924,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite,21,19,new_n798,19,19,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,rewrite,21,20,new_n799,20,20,new_n933,global_approximate_near_match,0.951904296875,0.048095703125,0.97032470703125,1.0,0.946044921875,1.0,sampled,False,0.05,Closest approximate-distance candidate below the configured threshold.
external_iscas85_c2670,c2670,rewrite,21,21,G2591,21,21,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,rewrite_z,21,1,new_n261,1,1,new_n268,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite_z,21,2,new_n262,2,2,new_n269,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite_z,21,3,new_n264,3,3,new_n272,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite_z,21,4,new_n266,4,4,new_n273,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite_z,21,5,G2559,5,5,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,rewrite_z,21,6,new_n681,6,6,new_n792,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite_z,21,7,new_n712,7,7,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,rewrite_z,21,8,new_n713,8,8,new_n796,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite_z,21,9,new_n727,9,9,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,rewrite_z,21,10,new_n728,10,10,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,rewrite_z,21,11,new_n729,11,11,new_n856,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite_z,21,12,new_n730,12,12,new_n883,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite_z,21,13,new_n737,13,13,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,rewrite_z,21,14,new_n738,14,14,new_n880,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite_z,21,15,new_n773,15,15,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,rewrite_z,21,16,new_n776,16,16,new_n899,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite_z,21,17,new_n778,17,17,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c2670,c2670,rewrite_z,21,18,new_n779,18,18,new_n923,exact_signature_match,1.0,,0.95,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite_z,21,19,new_n780,19,19,new_n924,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c2670,c2670,rewrite_z,21,20,new_n786,20,20,new_n933,global_approximate_near_match,0.952880859375,0.047119140625,0.97032470703125,1.0,0.946044921875,1.0,sampled,False,0.05,Closest approximate-distance candidate below the configured threshold.
external_iscas85_c2670,c2670,rewrite_z,21,21,G2591,21,21,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c432,c432,balance,25,1,new_n46,1,1,new_n46,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c432,c432,balance,25,2,new_n54,2,2,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c432,c432,balance,25,3,new_n58,3,3,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c432,c432,balance,25,4,new_n59,4,4,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c432,c432,balance,25,5,G426,5,5,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c432,c432,balance,25,6,new_n71,6,6,new_n61,exact_signature_match,1.0,,0.92,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c432,c432,balance,25,7,new_n73,7,7,new_n73,exact_signature_match,1.0,,0.92,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c432,c432,balance,25,8,new_n75,8,8,new_n75,exact_signature_match,1.0,,0.92,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c432,c432,balance,25,9,new_n107,9,9,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c432,c432,balance,25,10,new_n111,10,10,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c432,c432,balance,25,11,new_n112,11,11,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c432,c432,balance,25,12,G427,12,12,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c432,c432,balance,25,13,new_n126,13,13,new_n114,exact_signature_match,1.0,,0.9111111111111112,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c432,c432,balance,25,14,new_n128,14,14,new_n128,exact_signature_match,1.0,,0.9111111111111112,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c432,c432,balance,25,15,new_n131,15,15,new_n131,exact_signature_match,1.0,,0.9111111111111112,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c432,c432,balance,25,16,new_n169,16,16,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c432,c432,balance,25,17,new_n173,17,17,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c432,c432,balance,25,18,new_n174,18,18,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c432,c432,balance,25,19,G428,19,19,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c432,c432,balance,25,20,new_n212,20,20,new_n176,exact_signature_match,1.0,,0.9076923076923076,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c432,c432,balance,25,21,new_n217,21,21,new_n217,exact_signature_match,1.0,,0.9071428571428573,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c432,c432,balance,25,22,new_n243,22,22,new_n243,exact_signature_match,1.0,,0.9071428571428573,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c432,c432,balance,25,23,new_n245,23,23,new_n245,exact_signature_match,1.0,,0.9066666666666668,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c432,c432,balance,25,24,new_n251,24,24,new_n251,exact_signature_match,1.0,,0.9066666666666668,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c432,c432,balance,25,25,G432,25,25,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c432,c432,compress2rs,23,1,new_n46,1,1,new_n51,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c432,c432,compress2rs,23,2,new_n54,2,2,new_n53,exact_signature_match,1.0,,1.0,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c432,c432,compress2rs,23,3,new_n58,3,3,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c432,c432,compress2rs,23,4,new_n59,4,4,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c432,c432,compress2rs,23,5,G426,5,5,,unresolved,,,,,,,,,0.05,"No signature, complemented, SAT/CEC-proven, contextual, or near-distance candidate was available."
external_iscas85_c432,c432,compress2rs,23,6,new_n67,6,6,new_n61,exact_signature_match,1.0,,0.92,1.0,1.0,1.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c432,c432,compress2rs,23,7,new_n68,7,7,new_n187,exact_signature_match,1.0,,0.7285714285714286,0.5,1.0,2.0,,,0.05,Signature match from top_candidates in simulation-pattern mode.
external_iscas85_c432,c432,compress2rs,23,8,new_n69,8,8,new_n65,sat_cec_proven_equivalent,1.0,,0.85380126953125,1.0,,1.0,,,0.05,SAT/CEC proved equivalence after the initial structural/signature matching stage missed the pair.
